region,energy_ratio,elevation,2,1,0,min_esa_voltage,max_esa_voltage
OA,1.7857142857142858,10.0,-0.7983359513802337,10.989397401768372,-42.54675750888741,132.27513227513228,8465.608465608466
OA,1.8018018018018018,-2.5,0.25933465902349073,-3.4374054568125816,6.955157726619536,132.27513227513228,8465.608465608466
OA,1.8018018018018018,-2.0,0.20269519423180743,-2.598960220137201,4.800636007302637,132.27513227513228,8465.608465608466
OA,1.8018018018018018,-1.5,0.0976478841533377,-1.3284377018957825,2.475917562391883,132.27513227513228,8465.608465608466
OA,1.8018018018018018,-1.0,-0.01900197978952345,0.21656317562871763,-1.5357712150885705,132.27513227513228,8465.608465608466
OA,1.8018018018018018,-0.5,-0.02271800707927186,0.2705496809156524,-1.4235553115102997,132.27513227513228,8465.608465608466
OA,1.8018018018018018,0.0,0.006485298190577065,-0.1429223355387993,0.12287702136636325,132.27513227513228,8465.608465608466
OA,1.8018018018018018,0.5,0.007812387997277798,-0.173132169511018,0.2977583149742372,132.27513227513228,8465.608465608466
OA,1.8018018018018018,1.0,0.01266629616370548,-0.2621713689642531,0.7104399797477199,132.27513227513228,8465.608465608466
OA,1.8018018018018018,1.5,0.01333991228813398,-0.2752857663762158,0.7933405026746922,132.27513227513228,8465.608465608466
